material_pair_id,model_id,model,scenario,source_scenario_id,emotion,artifact_type,diagnostic_id,neutral_prompt_sha256,affective_prompt_sha256,shared_fields_sha256,pair_validation
mistral-small-3.2-24b/s11/desperate,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S11,wf031,desperate,ci_log,local_l4_reward_hack_eval_override_v1,88b18b2a4c3b4ef8242082bc7fcbccc32f5238413eec940702f7bce86dbf45fe,53f198837e84268ff45814c8e33ce4e652c601d21a6279e0936aa19756d5d608,1b578208b30906acc05f134fff9eda90394e61e76faed3dfaf11685c110c6859,pass
mistral-small-3.2-24b/s11/calm,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S11,wf031,calm,ci_log,local_l4_reward_hack_eval_override_v1,84da738885b5a278b6ab592207c28ebd883fdb44e43e5cef06fa7e26aa4a504b,94ae90947bf4c0933de99108d38abb9f33e4c9b2e691ab49b89664e0e57c92c3,1b578208b30906acc05f134fff9eda90394e61e76faed3dfaf11685c110c6859,pass
mistral-small-3.2-24b/s11/afraid,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S11,wf031,afraid,ci_log,local_l4_reward_hack_eval_override_v1,704d557b92b995827a642a4c9fc160ac295c7f6cd6366390b6acca4a791c18bb,3e645f822d785b9800ae019b3fa619096004904e4dedebd232cf9ed36fd599df,1b578208b30906acc05f134fff9eda90394e61e76faed3dfaf11685c110c6859,pass
mistral-small-3.2-24b/s11/loving,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S11,wf031,loving,ci_log,local_l4_reward_hack_eval_override_v1,4c70572cbcaa015ce490b3e15b67e487c0bba3d763ba60732fba7d569f510303,f14b06208dd21fb5ce86416cb1b52a3ab9956627ccbf69c05f3687126d711b67,1b578208b30906acc05f134fff9eda90394e61e76faed3dfaf11685c110c6859,pass
mistral-small-3.2-24b/s11/happy,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S11,wf031,happy,ci_log,local_l4_reward_hack_eval_override_v1,6cc6aebf1e4d7417a43506a286c9623e29b4c6e3aee4732bf39b9c708abe470b,56b903a0b6fa840e56fc60f18d7aea4aeb7b0b4324ccb2b9585a4d54902a326b,1b578208b30906acc05f134fff9eda90394e61e76faed3dfaf11685c110c6859,pass
mistral-small-3.2-24b/s11/angry,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S11,wf031,angry,ci_log,local_l4_reward_hack_eval_override_v1,764e3511bdf01be04dbaea3193a8172b381a869518a7c5f586757ae1ed3a1373,d19a2bf70bf53506f8a8058c1b8f87ad3108699e4bd65f3797d4710e1f9cbecd,1b578208b30906acc05f134fff9eda90394e61e76faed3dfaf11685c110c6859,pass
mistral-small-3.2-24b/s11/guilty,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S11,wf031,guilty,ci_log,local_l4_reward_hack_eval_override_v1,af2f6b265e45da17e03b474df58eb20a8ca593613b21ccdeaafcdb5bafcf1595,7be749c52d6b69ddacbd86f62b2a114fb98507256a6a3eb1f6907dc1c9c87b92,1b578208b30906acc05f134fff9eda90394e61e76faed3dfaf11685c110c6859,pass
mistral-small-3.2-24b/s11/anxious,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S11,wf031,anxious,ci_log,local_l4_reward_hack_eval_override_v1,ada8ea6cf8cf83953939a084043ad601ca6528a7702cf2634183afba1be2cd1b,630b74a505f0975c28a5438d0f8c0a9b304b58f74f67c237fde90a1d791f672b,1b578208b30906acc05f134fff9eda90394e61e76faed3dfaf11685c110c6859,pass
mistral-small-3.2-24b/s12/desperate,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,wf032,desperate,ci_log,local_l4_reward_hack_eval_override_v1,c436d602e300d0c7f41a8086f9d30d9b7b3e2664097de13d2f38d45a3e7a4f3a,71a69f7a2f023de45a06f8a98b477188de9ade61768189c5adefacc789f8365f,11c1ee978557a133117b394fadbce4bdb401962a480be5aa98293801b1788ceb,pass
mistral-small-3.2-24b/s12/calm,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,wf032,calm,ci_log,local_l4_reward_hack_eval_override_v1,7dec695ab0359b0a109ae6912b7ac16979ee61f490394858cd6550b487d25de1,847ce8684a77bf1a8b13972cadccf3de6ba5cd1bf294a765e8d5d402f422140d,11c1ee978557a133117b394fadbce4bdb401962a480be5aa98293801b1788ceb,pass
mistral-small-3.2-24b/s12/afraid,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,wf032,afraid,ci_log,local_l4_reward_hack_eval_override_v1,4e8078a0116c0618704081e7d98fedc24e53ddc2d61751c23da133423c402afa,3a42a541cc88ad0601f5a5ca56a1ce3851b7f3dcf087867e50015766aa4955df,11c1ee978557a133117b394fadbce4bdb401962a480be5aa98293801b1788ceb,pass
mistral-small-3.2-24b/s12/loving,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,wf032,loving,ci_log,local_l4_reward_hack_eval_override_v1,577d4cf0db766aa71d20c5bc5afaac92b7e24d8f5761cdef8fb4946fb35baa83,0e9ec4e4522ad71950da3fa8c635061eb3975388487811124e4e18da3c6ce83b,11c1ee978557a133117b394fadbce4bdb401962a480be5aa98293801b1788ceb,pass
mistral-small-3.2-24b/s12/happy,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,wf032,happy,ci_log,local_l4_reward_hack_eval_override_v1,930235c3394fd2aef0696e56c4ba05b6383d030fbbc5b3aaf29e5e1da471a3dc,793f42985221a85dab0acc5684fc1d3d4bc9bc4b8173c71ea897b938ed25f4f7,11c1ee978557a133117b394fadbce4bdb401962a480be5aa98293801b1788ceb,pass
mistral-small-3.2-24b/s12/angry,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,wf032,angry,ci_log,local_l4_reward_hack_eval_override_v1,d5cc547e86b615524c487b37fb5095764813119f807baaeb21d87c07ad42d9f9,6a6b977cb04a30b07968f8388ab27b10768283ca039eb228a25500f72497698f,11c1ee978557a133117b394fadbce4bdb401962a480be5aa98293801b1788ceb,pass
mistral-small-3.2-24b/s12/guilty,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,wf032,guilty,ci_log,local_l4_reward_hack_eval_override_v1,bc6b994f8b6a36d32df51f97de47de81128dc7eb4afceee0b5e59ff0aeb120f4,713832a5cf910c5db449039cf8b166c13606c8c53264c989baa44fe1c9869530,11c1ee978557a133117b394fadbce4bdb401962a480be5aa98293801b1788ceb,pass
mistral-small-3.2-24b/s12/anxious,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,wf032,anxious,ci_log,local_l4_reward_hack_eval_override_v1,18f63d9d427c9f3ab8806a90a02b02fcd2bb6a93fbb79d6e1b3d4a129b0396dc,9d3c9fcb1faacf2426dae12d7b27e692f985fa6d2bcde7287748c557d836119e,11c1ee978557a133117b394fadbce4bdb401962a480be5aa98293801b1788ceb,pass
mistral-small-3.2-24b/s13/desperate,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,wf033,desperate,ci_log,local_l4_reward_hack_eval_override_v1,4362b1190319b5eb6bccd3a2383dc18aab613ee5854cf6a1725f4928db832fea,b49ed7e3ceeb76365e5aef8b759e5a6d643b03f0ae0bbc8e2f0711ed80917b25,e3496de1addf403e8cffa0737654377aafd8deb2e6b0a7ec0edc75d03ea98a5a,pass
mistral-small-3.2-24b/s13/calm,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,wf033,calm,ci_log,local_l4_reward_hack_eval_override_v1,d21392c098c208ebfa441ce221d228ca66b891476d6c81c73fef9c092b474178,ac2ed9615f82f405aab17817740fa87d37997ce4c528c66f2849965e7dae2f39,e3496de1addf403e8cffa0737654377aafd8deb2e6b0a7ec0edc75d03ea98a5a,pass
mistral-small-3.2-24b/s13/afraid,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,wf033,afraid,ci_log,local_l4_reward_hack_eval_override_v1,c412c11961f133d88cf9462e1f320a9196a8e6ef6491dcc25d4f7ca74c4ca694,5634d46b480fe91432854fd4d47ced00c7396bc5afd9f280de5cb9031ef74124,e3496de1addf403e8cffa0737654377aafd8deb2e6b0a7ec0edc75d03ea98a5a,pass
mistral-small-3.2-24b/s13/loving,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,wf033,loving,ci_log,local_l4_reward_hack_eval_override_v1,bad7ee718331a28a2e1b13f885cb0555a1e30b74bd1adf1648e7dd8ac55f377d,408026b8a13105535ca500e5b73fde54401e39eacf6db496b01b53c253a82639,e3496de1addf403e8cffa0737654377aafd8deb2e6b0a7ec0edc75d03ea98a5a,pass
mistral-small-3.2-24b/s13/happy,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,wf033,happy,ci_log,local_l4_reward_hack_eval_override_v1,89a095b640f5b20a7a0a00a2d15a800ba8c5da418f864fb78dfe1949d5af3f84,c0f83b200e6aadfcda58e3f79020ff9f2d86de92b4f9f3c0b0daefcb7497faef,e3496de1addf403e8cffa0737654377aafd8deb2e6b0a7ec0edc75d03ea98a5a,pass
mistral-small-3.2-24b/s13/angry,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,wf033,angry,ci_log,local_l4_reward_hack_eval_override_v1,6970cf1d0cf490e9eab29a38026eb93a0c30f5d790847ffd2623cedf5d5ab277,4e3446afd8eea2b2af5ab298d803562493138b91d24aafd793882170b8d94bdc,e3496de1addf403e8cffa0737654377aafd8deb2e6b0a7ec0edc75d03ea98a5a,pass
mistral-small-3.2-24b/s13/guilty,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,wf033,guilty,ci_log,local_l4_reward_hack_eval_override_v1,265e93f7ed18a458c08fbee4e52da40df939fcd0c26add98511aee04f84f587c,a4a21375329c7b9885cac1c8ee52c5399ab40e36ac1a6ac8a619160eee3595a9,e3496de1addf403e8cffa0737654377aafd8deb2e6b0a7ec0edc75d03ea98a5a,pass
mistral-small-3.2-24b/s13/anxious,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,wf033,anxious,ci_log,local_l4_reward_hack_eval_override_v1,31c09b55c1d4ca522a8536f3a92e19e23d29abcd588aea08de33419d97202313,986c26c9ee2fb155d49b264f78feca4d7b23f57d81e833a4f664b1124ba83e1d,e3496de1addf403e8cffa0737654377aafd8deb2e6b0a7ec0edc75d03ea98a5a,pass
mistral-small-3.2-24b/s14/desperate,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,wf034,desperate,ci_log,local_l4_reward_hack_eval_override_v1,5280db199dd9c157a71b1454eaf2f918ab2996b46c87fe8b28ca238f34a2629b,e26a3166a6d90e45ac613c129826bd3c0ac595881179edb1f80e2d1deb606611,7c284fa4e03a6f24d20de6344db2a4c817594db76ca8f7756d5b7440021dceab,pass
mistral-small-3.2-24b/s14/calm,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,wf034,calm,ci_log,local_l4_reward_hack_eval_override_v1,dbea7e63e9739f79078ad0713ba338b3d916f34ef00df33b1c0049e452235de2,a181a2ff135aeb4b0e0894d7f20a568afdde782b987c0ebe685d238870b27efd,7c284fa4e03a6f24d20de6344db2a4c817594db76ca8f7756d5b7440021dceab,pass
mistral-small-3.2-24b/s14/afraid,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,wf034,afraid,ci_log,local_l4_reward_hack_eval_override_v1,fee889d20ae91c844f5dbd26ce7d24acbfef0b9eb6dcce7a84271c71224a2a8e,172149dee5a074b8d71d4c6c136a36dbb656ad30480f4fc4a5829788d0b97041,7c284fa4e03a6f24d20de6344db2a4c817594db76ca8f7756d5b7440021dceab,pass
mistral-small-3.2-24b/s14/loving,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,wf034,loving,ci_log,local_l4_reward_hack_eval_override_v1,ceb303b321b6ee5378ad3cde18d2062742e27070a3274d0cd068d0122a56161b,f365ee396e7b70a9d57626ecd0759c947f7e15c4e70b2005fa66e35965a3ee56,7c284fa4e03a6f24d20de6344db2a4c817594db76ca8f7756d5b7440021dceab,pass
mistral-small-3.2-24b/s14/happy,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,wf034,happy,ci_log,local_l4_reward_hack_eval_override_v1,c03aeec1161297131e0bb41db82427d99e00a01204836c68eca47c8337922c9f,b356af15f851551d200c6e7312dac606f08fcf2338ab9a545becfb82550b9aed,7c284fa4e03a6f24d20de6344db2a4c817594db76ca8f7756d5b7440021dceab,pass
mistral-small-3.2-24b/s14/angry,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,wf034,angry,ci_log,local_l4_reward_hack_eval_override_v1,57083e48301bb6f49a99cf7a22f90f61fc1c1e372f41716069d272a7ef327ff4,d9cf9fed8087765abf0c9000ec86fa04c9dd2de20f2c8ce7cf727f6b2b3948e7,7c284fa4e03a6f24d20de6344db2a4c817594db76ca8f7756d5b7440021dceab,pass
mistral-small-3.2-24b/s14/guilty,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,wf034,guilty,ci_log,local_l4_reward_hack_eval_override_v1,b4939ef5c0986600942f772e3abe796ce188fc27791693c19753616f55bc0cfa,58e142168bf12814d1c4ea97d1cfc808469ddf6509f3e56f33b2d7df35407a6e,7c284fa4e03a6f24d20de6344db2a4c817594db76ca8f7756d5b7440021dceab,pass
mistral-small-3.2-24b/s14/anxious,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,wf034,anxious,ci_log,local_l4_reward_hack_eval_override_v1,520a916c5c7742aa610630112854898ba2e533a0f745cdd3f5ff9fc11d21683c,0a5325aa56a5d7402ae8b71bddca2dd62bc2f42a245947edfbfc6125053c8999,7c284fa4e03a6f24d20de6344db2a4c817594db76ca8f7756d5b7440021dceab,pass
mistral-small-3.2-24b/s15/desperate,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,wf035,desperate,ci_log,local_l4_reward_hack_eval_override_v1,2267bb3a84fc159e5eac8a539d74bf6cfc681192dc63cd5de01bbc3b86eeecd4,2d0f9d1add9d0c88f31402d1ac7bd486373ba273b5f27df036b50fab663a7fbc,0e7483bbf61bfec5d1efd4dbe5da601016e2f3817fde163482fdc7b72c05fd5c,pass
mistral-small-3.2-24b/s15/calm,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,wf035,calm,ci_log,local_l4_reward_hack_eval_override_v1,fcd46d2b5a7c172e45c85274f4c5c23aafa8b72d467248510f3a25da4f9bf865,eb1170cb15f23208187bd10c7b9429516187806fc7475b5069f06de9f29d12f1,0e7483bbf61bfec5d1efd4dbe5da601016e2f3817fde163482fdc7b72c05fd5c,pass
mistral-small-3.2-24b/s15/afraid,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,wf035,afraid,ci_log,local_l4_reward_hack_eval_override_v1,4cd4ac643ccf274015e7d09d0b7c5815169e2109915d47b0bf2965346d7c69b6,e87fc47a793f4edaa1fd327db133245fde306134146b267e3028beb3d342d258,0e7483bbf61bfec5d1efd4dbe5da601016e2f3817fde163482fdc7b72c05fd5c,pass
mistral-small-3.2-24b/s15/loving,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,wf035,loving,ci_log,local_l4_reward_hack_eval_override_v1,3e9cff667e1da11ab29fcdee73acc3e72934579cc1f64a47ed5c349c7a3107c2,8970abaf0c7ff21be2de412728b40e752fc5bf3816293c70750e34b741bcb00d,0e7483bbf61bfec5d1efd4dbe5da601016e2f3817fde163482fdc7b72c05fd5c,pass
mistral-small-3.2-24b/s15/happy,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,wf035,happy,ci_log,local_l4_reward_hack_eval_override_v1,037886fae5e7063dbac3fd9daa8212bd00fae3ea8c14035d39cc0440de6b6fff,5327e7232cac96e3fbb308ff3858ffc3ae8ff1c0015201fb5407f0f8bf6f7437,0e7483bbf61bfec5d1efd4dbe5da601016e2f3817fde163482fdc7b72c05fd5c,pass
mistral-small-3.2-24b/s15/angry,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,wf035,angry,ci_log,local_l4_reward_hack_eval_override_v1,78764d4693fee064c2dadd19c919449ff76fa7fc4271f19fa58802a8b8a2967e,8ab39c8847ac7667e47707d9d55f7a19bf3d0d318694a311fe755feca0fa36c5,0e7483bbf61bfec5d1efd4dbe5da601016e2f3817fde163482fdc7b72c05fd5c,pass
mistral-small-3.2-24b/s15/guilty,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,wf035,guilty,ci_log,local_l4_reward_hack_eval_override_v1,1a6e35765edad1b229fe50abc8a09e86a8f1e646a97496f50e38d4556f181136,67350328ccb282f6f3774c4394ee9ccd0b43da765960efa1c8ed28c011b8a8c2,0e7483bbf61bfec5d1efd4dbe5da601016e2f3817fde163482fdc7b72c05fd5c,pass
mistral-small-3.2-24b/s15/anxious,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,wf035,anxious,ci_log,local_l4_reward_hack_eval_override_v1,860a6f56fdb254b52184b6ff0c6ccb95f655016719b0db501f5c4f93c50ae5d8,884df17fb94d41acbbd41c9e79a620b22709710a2dced3da5faa6021711a7ad5,0e7483bbf61bfec5d1efd4dbe5da601016e2f3817fde163482fdc7b72c05fd5c,pass
mistral-small-3.2-24b/s16/desperate,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S16,wf036,desperate,ci_log,local_l4_reward_hack_eval_override_v1,ce9d10f390e52d5339e04bd69381e4f2238aeae90900ef481b7d7e6e26614e1d,e5896b4e661625f07cf5a9bab4621af63ab381fb73a95db1de56f715bae26a24,4f5e4e655c60777ebef7514ec493c9ca761d0815f6fd5e00f57605b698e16ff9,pass
mistral-small-3.2-24b/s16/calm,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S16,wf036,calm,ci_log,local_l4_reward_hack_eval_override_v1,b692f79e0d80adadff57e3dff031bcb2da462552afa9a26d6a4daeec15568382,b1604b00882d95bd06e9b78633430106f3698a9eb7d01e7dd99994ea6c4672ab,4f5e4e655c60777ebef7514ec493c9ca761d0815f6fd5e00f57605b698e16ff9,pass
mistral-small-3.2-24b/s16/afraid,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S16,wf036,afraid,ci_log,local_l4_reward_hack_eval_override_v1,2f55f151ce8003c3114b8913d2c1e37881f055966ada53c72a9c4c5dba1223f4,0357a4daa37c815f80b136385f8e42c4dc697717502b89c6f8f559b2f754dcec,4f5e4e655c60777ebef7514ec493c9ca761d0815f6fd5e00f57605b698e16ff9,pass
mistral-small-3.2-24b/s16/loving,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S16,wf036,loving,ci_log,local_l4_reward_hack_eval_override_v1,52a3a6d7fa5fa4f045ae1e15a8e2fcdff08ef654140fe433b0ac6822b31827c0,41b38147099d90930f952a805da832455d838a381447bc10a5cbe1b97416fe6d,4f5e4e655c60777ebef7514ec493c9ca761d0815f6fd5e00f57605b698e16ff9,pass
mistral-small-3.2-24b/s16/happy,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S16,wf036,happy,ci_log,local_l4_reward_hack_eval_override_v1,85e8581a859c083010b61b3e34e0506efd7f0e0021ec989f6049ea5274976e7b,dea9acaed5d58c70647f52f57965091c5784d38bf40777d1e182028677e1c04b,4f5e4e655c60777ebef7514ec493c9ca761d0815f6fd5e00f57605b698e16ff9,pass
mistral-small-3.2-24b/s16/angry,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S16,wf036,angry,ci_log,local_l4_reward_hack_eval_override_v1,ad9ccf8d274e8787ab2f97fddab75d96775eba2157682c4ed6b450efa47226f9,e84f26f829d82dd17b4595cf99996d3b6a93e666985bd2e2915e2620f71711bc,4f5e4e655c60777ebef7514ec493c9ca761d0815f6fd5e00f57605b698e16ff9,pass
mistral-small-3.2-24b/s16/guilty,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S16,wf036,guilty,ci_log,local_l4_reward_hack_eval_override_v1,06437a75824498b5f6a459b4973913efc9f123bf93ba70f0c9d751fd790f3a9b,7fd720661713900c52662486aa4e78847084f7da8308001fccc72d73a498036d,4f5e4e655c60777ebef7514ec493c9ca761d0815f6fd5e00f57605b698e16ff9,pass
mistral-small-3.2-24b/s16/anxious,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S16,wf036,anxious,ci_log,local_l4_reward_hack_eval_override_v1,def861fbc2de0cfb92962e78aaa03cf75e7be7c23a0cf75e7d5962835a4fdf2c,800302d69acd752a768066df1a953404fbc44ce10d867ee7dc044eb3d4bfd57f,4f5e4e655c60777ebef7514ec493c9ca761d0815f6fd5e00f57605b698e16ff9,pass
mistral-small-3.2-24b/s17/desperate,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S17,wf037,desperate,ci_log,local_l4_reward_hack_eval_override_v1,c37484faf1a377c1833998a532e683449384de7d5fb40a0a481390f43198f4e6,1feec3aa787e57fe859fd20f7dbd36904d6825a5ba005ceb3394fcfda5172ae8,fed576766883d27efabcec033648e8344997112715c408e91ce79f569f3901f3,pass
mistral-small-3.2-24b/s17/calm,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S17,wf037,calm,ci_log,local_l4_reward_hack_eval_override_v1,eb039802aab06ee4b6d1ad611a596fb8be28d968ca2fcf43faedf6d0fdac16e9,809be495313d39a61012351d2a0346e1376be47880650d6a0e70f97899ca1e3d,fed576766883d27efabcec033648e8344997112715c408e91ce79f569f3901f3,pass
mistral-small-3.2-24b/s17/afraid,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S17,wf037,afraid,ci_log,local_l4_reward_hack_eval_override_v1,7926f3772abf79196514ad4e0822c466967c4d57224c0c1df246184a842123a8,ea443ef2c369f40df77b2180d504f3edcf3bb65f51a50d0c6b2e0d365cdf798b,fed576766883d27efabcec033648e8344997112715c408e91ce79f569f3901f3,pass
mistral-small-3.2-24b/s17/loving,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S17,wf037,loving,ci_log,local_l4_reward_hack_eval_override_v1,2f73187965cdcbe9f92a669896fb7c07ceed3bb5468bcee5cd965fb147a12272,fc9d4cfe6ca291d647d067a04c093d1765b9f3ef96994b596c9994f8d40b10e1,fed576766883d27efabcec033648e8344997112715c408e91ce79f569f3901f3,pass
mistral-small-3.2-24b/s17/happy,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S17,wf037,happy,ci_log,local_l4_reward_hack_eval_override_v1,26bb0ad303bc0e08efbb7305534cf3cf73252cb1ae4031d182692f9af638a27c,f8a0bf6040fd37d506fe2edf88cef8541a1267573f918b129ddffa4cda0cbd80,fed576766883d27efabcec033648e8344997112715c408e91ce79f569f3901f3,pass
mistral-small-3.2-24b/s17/angry,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S17,wf037,angry,ci_log,local_l4_reward_hack_eval_override_v1,980030886034ef8d6421ce9a768d0562dbf0890b4bb8c936045710d454d5b45c,929462a78dce2f0159b955b83a2a459693fe705be99f9742d04cc016d278ab78,fed576766883d27efabcec033648e8344997112715c408e91ce79f569f3901f3,pass
mistral-small-3.2-24b/s17/guilty,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S17,wf037,guilty,ci_log,local_l4_reward_hack_eval_override_v1,d9e14613e7e35c6a426fb3a7a88cacf50f8208359d707b74fb123a989359ff47,3eb95b8c7e0a9112893fd775ac439c94e872b8d3e7384cc641daafeba66537a4,fed576766883d27efabcec033648e8344997112715c408e91ce79f569f3901f3,pass
mistral-small-3.2-24b/s17/anxious,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S17,wf037,anxious,ci_log,local_l4_reward_hack_eval_override_v1,d80faa7e681792db3a7dbd20a65fd16706e6ac80c0d96e3e3439962d60cc3eb0,a98738b85874775974f4df6110eb9a0ad3eead0c4459941be4c53ba691e7469f,fed576766883d27efabcec033648e8344997112715c408e91ce79f569f3901f3,pass
mistral-small-3.2-24b/s18/desperate,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S18,wf038,desperate,ci_log,local_l4_reward_hack_eval_override_v1,1f8aa17293b08c68f47a552ef021abf8327b0a08d9ee2254719edacf4458cfb9,46e57840d38ea70d3ba9e67b3bb193419ba29aa5b8f418595c4547aa4ef1e2e2,b024c36ac7ef40e7de7d36a4e4cd706267580dca84767e2835c0a966bb59d00e,pass
mistral-small-3.2-24b/s18/calm,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S18,wf038,calm,ci_log,local_l4_reward_hack_eval_override_v1,245cc53b6c8c68f83bf43c09ae457204535658f229f0554b8b0654c02ea8c63d,1201e60c77230ffc62b0af4ec06ca6b8fccc3b35765f4c04312c57a39afb81e2,b024c36ac7ef40e7de7d36a4e4cd706267580dca84767e2835c0a966bb59d00e,pass
mistral-small-3.2-24b/s18/afraid,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S18,wf038,afraid,ci_log,local_l4_reward_hack_eval_override_v1,8105de26885962557ab343d2c30f130c9eecb1c924de6e7da7c8ece064fdbe3e,5185049113bf5544907810e61486b1d35140ee252265ebc21d866a4104aab75f,b024c36ac7ef40e7de7d36a4e4cd706267580dca84767e2835c0a966bb59d00e,pass
mistral-small-3.2-24b/s18/loving,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S18,wf038,loving,ci_log,local_l4_reward_hack_eval_override_v1,5e88d2b1e4bd418ac4ec2960d1fc28366f1c6f31273f80671256dbb7970c3dd4,41ed369e51051a54a348deb7b064204915623a380231ee258ab35ca2915cd7b6,b024c36ac7ef40e7de7d36a4e4cd706267580dca84767e2835c0a966bb59d00e,pass
mistral-small-3.2-24b/s18/happy,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S18,wf038,happy,ci_log,local_l4_reward_hack_eval_override_v1,4220f999eadec2bdef12f24bcfe6356bd525c08a1de706485e45600b25e2b7cc,bf51cefb809a6ba98576b956b198d04505f2b212b1d0054ec2aa76097f667f44,b024c36ac7ef40e7de7d36a4e4cd706267580dca84767e2835c0a966bb59d00e,pass
mistral-small-3.2-24b/s18/angry,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S18,wf038,angry,ci_log,local_l4_reward_hack_eval_override_v1,fecc1d1c95d27570bbacb17114047c091cdb20a9a60bd04f5d4484d6a0bb37d4,b2af45244a560082383332aa65f13961a7f062b4931933fe5066336362fdb4c3,b024c36ac7ef40e7de7d36a4e4cd706267580dca84767e2835c0a966bb59d00e,pass
mistral-small-3.2-24b/s18/guilty,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S18,wf038,guilty,ci_log,local_l4_reward_hack_eval_override_v1,12e70d7284ea77556d3760f1b87e7e440a7becec3643173b693134a3b72ca2ec,3282c97d4073c8b477d962c9ffb26fb744a84248d7faee30e4f85795b94abea0,b024c36ac7ef40e7de7d36a4e4cd706267580dca84767e2835c0a966bb59d00e,pass
mistral-small-3.2-24b/s18/anxious,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S18,wf038,anxious,ci_log,local_l4_reward_hack_eval_override_v1,2c55587ee3ad53ddfddf52cbc48d21ec926cce7c6f41ec459a189319a916c307,4ca7d75df946eb537ecb26d706fe52d04c553eaa7195ddddb2eae9a132d6e73b,b024c36ac7ef40e7de7d36a4e4cd706267580dca84767e2835c0a966bb59d00e,pass
mistral-small-3.2-24b/s19/desperate,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S19,wf039,desperate,ci_log,local_l4_reward_hack_eval_override_v1,30ed03175aa4c3021d210cdfdfacdee4d990863ecf74770a8f0168830f94208f,04a585ceeb76462adde6bd7d4a058f2a9e3ad3bfba7f32e6d0def4039170bcdf,699af0e461acf5087f1687e6b1ae2ce3e2ff2daefa2f3616090b491ec184a634,pass
